pubblicata_da;cup;ambito_soggettivo;denominazione_stazione_appaltante;codice_fiscale;natura_opera;tipologia_opera_incompiuta;tipologia_cup;ambito_oggettivo;titolo;descrizione;dimensione_unita_misura;dimensione_valore;codice_sotto_settore;sottosettore;codice_categoria;categoria;cpv;progetto_cumulativo;importo_complessivo_intervento_aggiornato_ultimo_qe;importo_lavori_aggiornato_ultimo_qe_approvato;importo_complessivo_lavori_aggiornato_ultimo_sal;oneri_neccessari_per_ultimazione_lavori;importo_oneri;perc_avanzamento;sponsorizzato;finanziamento_di_prog;costo_prog;finanziamento_assegnato;copertura_finanziaria;causa;anno_decisione_attuazione;data_assegnazione_cup;data_chiusura_cup;strutture_coinvolte;indirizzo;lat;lon
Regione Sardegna;F35D11000190002;Regionale;Comune di Tresnuraghes;71770952;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);c) i lavori di realizzazione, ultimati, non sono stati collaudati nel termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;Realizzazione di una Comunit??? Alloggio;REALIZZAZIONE OPERE MURARIE, IMPIANTI, INFISSI;npl;18,00;8;SOCIALI E SCOLASTICHE;81;EDILIZIA SOCIALE, CULTURALE E ASSISTENZIALE;45215212-6;No;564.210,00;564.210,00;564.210,00;Si;995.000,00;36,19;N;null;290,37;290,37;Regionale;Mancanza fondi;2011;28/10/2011;null;CENTRO DIURNO E RESIDENZIALE PER ANZIANI;VIA SAN MARCO;40.2254883072111;8.49322288747651
Regione Sardegna;J84B96000000001;Regionale;AZIENDA SANITARIA N.6 SANLURI;91009910927;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;REALIZZAZIONE PRONTO SOCCORSO E REPARTO MALATI PSICHICI DELL'OSPEDALE N.S. DI BONARIA DI SAN GAVINO M.LE;REALIZZAZIONE PRONTO SOCCORSO E REPARTO MALATI PSICHICI DELL'OSPEDALE N.S. DI BONARIA DI SAN GAVINO M.LE;Mc;3.202.032,00;30;SANITARIE;111;STRUTTURE OSPEDALIERE;45215140-0;No;3.202.032,00;1.913.012,00;1.913.012,00;null;null;100;N;null;3.202,03;3.202,03;Statale;Fallimento liq. coatta,Mancato interesse;1996;18/11/2013;null;REALIZZAZIONE PRONTO SOCCORSO E REPARTO MALATI PSICHICI DELL'OSPEDALE N.S. DI BONARIA DI SAN GAVINO M.LE;VIA ROMA;39.5503649823167;8.77716998070161
Regione Sardegna;E92G04000030006;Regionale;Abbanoa Spa;2934390929;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);c) i lavori di realizzazione, ultimati, non sono stati collaudati nel termine previsto...;RISTRUTTURAZIONE;Regionale;Serbatoio di accumulo in localit??? San Pietro (Castiadas) e riqualificazione rete urbana. ID 2004-124;COMPLETAMENTO E RIQUALIFICAZIONE;Mc;900,00;15;RISORSE IDRICHE;120;SERBATOI ED IMPIANTI DI SOLLEVAMENTO;45247270-3;No;427.095,00;248.782,06;248.782,06;No;null;100;N;null;427,10;427,10;null;Cause tecniche;2004;21/05/2010;null;SERBATOIO DI ACCUMULO E RETE IDRICA URBANA;LOCALIT? SAN PIETRO (CASTIADAS);39.2432189159352;9.51922058551439
Regione Sardegna;I13J03000010005;Regionale;Consorzio di Bonifica della Sardegna Centrale;80002690917;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;MANUTENZIONE STRAORDINARIA;Regionale;Lavori di sistemazione idraulica del rio Sos Alinos - I??? Lotto;Lavori di sistemazione idraulica e arginature rio Sos Alinos compresa relative praticche espropriative;Ml;2.000,00;5;DIFESA DEL SUOLO;51;SISTEMAZIONE CORSI D'ACQUA;45246100-4;No;361.519,83;199.064,77;196.302,38;No;null;98,61;null;null;361,52;361,52;Altro;Cause tecniche,Mancato interesse;2003;05/08/2004;null;null;null;40.4059509176798;9.72400538226402
Regione Sardegna;H76I06000030002;Regionale;COMUNE DI ORISTANO;52090958;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;RISTRUTTURAZIONE;Regionale;LAVORI DI COMPLETAMENTO DELL'EX TEATRO SAN MARTINO;LAVORI DI COMPLETAMENTO DELL'EX TEATRO SAN MARTINO;Mq;650,00;12;SPORT, SPETTACOLO E TEMPO LIBERO;100;TEATRI ED ALTRE STRUTTURE PER LO SPETTACOLO;45400000-1;No;1.524.000,00;931.346,00;931.346,00;Si;150.000,00;86,13;null;null;1.524,00;1.524,00;Regionale;Mancanza fondi;2006;15/11/2006;null;null;null;39.9093391230891;8.61451307957642
Regione Sardegna;C19D03000030002;Regionale;COMUNE DI PERDAXIUS;81002390920;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;COMPLETAMENTO STRUTTURE RESIDENCE ALBERGHIERO PARCO COMUNALE BACCA MARRONIS;REALIZZAZIONE BUNGALOW;Mc;241.923,04;41;OPERE E STRUTTURE PER IL TURISMO;157;ALTRE STRUTTURE DI RICETTIVITA' TURISTICA;null;No;241.923,04;173.044,71;168.949,94;No;null;97,63;N;null;241,92;241,92;Regionale;Cause tecniche;2003;21/04/2016;null;COMPLETAMENTO STRUTTURE RESIDENCE ALBERGHIERO PARCO COMUNALE BACCA MARRONIS;LOCALIT? BACCA MARRONIS;39.1595075245921;8.61796129953477
Regione Sardegna;I92B05000080005;Regionale;COMUNE DI VILLAPUTZU;80003170927;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);c) i lavori di realizzazione, ultimati, non sono stati collaudati nel termine previsto...;ALTRO;Regionale;Piano integrato della raccolta differenziata nel sub ambito A4 - Finanziamento POR 2000 - 2006 - Asse I - Misura 1.4.-;REALIZZAZIONE PIATTAFORMA DI RACCOLTA RIFIUTI;Mq;2.600,00;10;OPERE DI SMALTIMENTO REFLUI E RIFIUTI;118;SISTEMI DI RACCOLTA DIFFERENZIATA DEI RIFIUTI;45200000-9;No;400.500,00;255.403,51;255.403,51;Si;34.314,24;88,16;N;null;630,00;630,00;Altro;Cause tecniche,Soprav. Nuove norme;2005;23/06/2008;null;CENTRO INTERCOMUNALE DI RACCOLTA DIFFERENZIATA DEI RIFIUTI;LOCALIT? CONCA DE SU PARA;39.5347702946106;9.55136953575348
Regione Sardegna;H19D01000010009;Regionale;COMUNE DI ORISTANO;52090958;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;MANUTENZIONE STRAORDINARIA;Regionale;LAVORI DI MANUTENZIONE STRAORDINARIA ED ADEGUAMENTO DEL MATTATOIO COMUNALE;MANUTENZIONE STRAORDINARIA ED ADEGUAMENTO;Mq;900,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45400000-1;No;399.105,00;293.475,00;258.238,00;No;null;87,99;N;null;399,57;399,57;Regionale,Provinciale,Comunale;Cause tecniche;2001;28/03/2014;null;MATTATOIO COMUNALE;VIA PARIGI;39.9093391230891;8.61451307957642
Regione Sardegna;E62E07000010002;Regionale;Comune di Bosa;83000090916;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;COMPLETAMENTO DI MANUTENZIONE STRAORDINARIA;Regionale;Lavori di ???Manutenzione straordinaria ed eliminazione delle barriere architettoniche di alcune case popolari comunali???;MANUTENZIONE STRAORDINARIA ED ELIMINAZIONE DELLE BARRIERE ARCHITETTONICHE DI ALCUNE CASE POPOLARI COMUNALI;vn;60,00;10;ABITATIVE;103;FABBRICATI RESIDENZIALI URBANI;null;No;810.000,00;564.973,93;499.631,12;Si;65.342,81;79,27;N;null;810,00;810,00;Regionale;Cause tecniche;2007;05/08/2008;null;UFFICIO TECNICO;CORSO GARIBALDI;40.3442194882104;8.47833431763486
Regione Sardegna;B54E90000000001;Regionale;Consorzio di Bonifica della Sardegna Centrale;80002690917;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;AMPLIAMENTO;Regionale;Installazione strumenti di controllo dell'impianto e misurazione dei consumi idrici mediante telecontrollo a completamento di un pi??? vasto intervento di infrastrutturazione irrigua;Completamento di un pi??? vasto intervento di infrastrutturazione irrigua mediante posa di apparecchiature idrauliche e relativi apparecchi di telecontrollo;Mc;1.000,00;15;RISORSE IDRICHE;133;IMPIANTI E RETI IRRIGUE INTERAZIENDALI;45247000-0;No;714.824,49;451.055,62;322.649,48;No;null;71,53;null;null;12.653,19;12.653,19;Statale;Fallimento liq. coatta;1990;01/01/2003;null;null;null;40.5416692123944;9.71642969492338
Regione Sardegna;F32G06000050007;Regionale;Comune di San Vito;80001610924;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);c) i lavori di realizzazione, ultimati, non sono stati collaudati nel termine previsto...;RECUPERO;Regionale;RIQUALIFICAZIONE URBANA DEL VILLAGGIO OPERAIO - VILLAGGIO OPERAIO DI SAN PRIAMO (C.Q./2);RECUPERO VECCHIO VILLAGGIO OPERAIO E COSTRUZIONE NUOVE ABITAZIONI;nu;300,00;10;ABITATIVE;999;ALTRE OPERE DI EDILIZIA ABITATIVA;45400000-1;No;2.916.809,32;2.092.444,55;1.941.709,61;Si;800.000,00;67,13;N;null;2.843,00;2.843,00;Statale,Regionale,Comunale;Mancanza fondi,Fallimento liq. coatta;2006;13/05/2008;null;RIQUALIFICAZIONE URBANA DEL VILLAGGIO OPERAIO NEL QUARTIERE DI SAN PRIAMO;VIA LOC SAN PRIAMO;39.4141566968489;9.50310626517079
Regione Sardegna;H77H03000170005;Regionale;COMUNE DI ORISTANO;52090958;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;RISTRUTTURAZIONE;Regionale;RISTRUTTURAZIONE ED AMPLIAMENTO PALAZZO DI GIUSTIZIA IN ORISTANO;RISTRUTTURAZIONE ED AMPLIAMENTO. EDILIZIA GIUDIZIARIA, L. 119/1981, ART. 19 E SEGUENTI;Mq;2.200,00;34;GIUDIZIARIE E PENITENZIARIE;94;PRETURE E TRIBUNALI;45400000-1;No;2.882.335,65;2.178.792,07;2.178.792,07;Si;1.500.000,00;59,23;null;null;3.099,00;3.099,00;Statale,Comunale;Mancanza fondi,Soprav. Nuove norme;2003;01/01/2003;null;PALAZZO DI GIUSTIZIA;VIA CAGLIARI;39.9093391230891;8.61451307957642
Regione Sardegna;I58I05000020002;Regionale;Consorzio di Bonifica della Sardegna Centrale;80002690917;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;AMPLIAMENTO;Regionale;Lavori di ampliamento del serbatoio della diga di Maccheronis sul fiume Posada.;AMPLIMANETO SERBATOIO ESISTENTE DELLA DIGA DI MACCHERONIS SUL FIUME POSADA;Mc;10.000.000,00;15;RISORSE IDRICHE;110;DIGHE;45247230-1;No;18.911.422,00;11.112.460,91;6.571.577,00;null;null;59,14;null;null;9.775,74;9.775,74;Regionale;Cause tecniche;2005;15/09/2005;null;null;null;40.6523739473297;9.62485874843666
Regione Sardegna;I53B06000100006;Regionale;COMUNE DI SARROCH;80006310926;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;RISTRUTTURAZIONE;Regionale;SISTEMAZIONE DELLE AREE ESTERNE DELLE SCUOLE COMUNALI E INTERVENTO DI MESSA A NORMA DELLA SCUOLA MATERNA DI VIA VERDI;SISTEMAZIONE DELLE AREE ESTERNE DELLE SCUOLE COMUNALI E INTERVENTO DI MESSA A NORMA DELLA SCUOLA MATERNA DI VIA VERDI;na;5,00;8;SOCIALI E SCOLASTICHE;86;EDILIZIA SCOLASTICA;45400000-1;No;370.000,00;265.018,33;188.200,00;Si;76.818,33;55,06;N;null;329,26;329,26;Regionale,Comunale;Cause tecniche;2006;28/03/2012;10/05/2017;SCUOLA MATERNA VIA VERDI;VIA VERDI;39.0785237855351;8.97911015447763
Regione Sardegna;H79D02000150002;Regionale;COMUNE DI ORISTANO;52090958;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;CASA DELLO STUDENTE  IN ORISTANO;CASA DELLO STUDENTE  IN ORISTANO;Mq;1.200,00;8;SOCIALI E SCOLASTICHE;81;EDILIZIA SOCIALE, CULTURALE E ASSISTENZIALE;45400000-1;No;1.032.913,80;579.463,85;579.463,85;Si;500.000,00;53,68;null;null;1.032,91;1.032,91;Regionale;Mancanza fondi,Fallimento liq. coatta;2002;13/10/2004;null;null;null;39.9093391230891;8.61451307957642
Regione Sardegna;E86B04000020006;Regionale;Abbanoa Spa;2934390929;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;MANUTENZIONE STRAORDINARIA;Regionale;Riordino e razionalizzazione rete idrica fascia costiera (Quartu Sant'Elena) - I??? lotto di completamento. ID 2004-322;RIORDINO E RAZIONALIZZAZIONE - I LOTTO DI COMPLETAMENTO;Ml;40.675,00;15;RISORSE IDRICHE;999;ALTRE OPERE PER L'UTILIZZO DELLE RISORSE IDRICHE;45231300-8;No;8.000.000,00;4.726.316,85;3.983.508,00;Si;4.016.491,80;45,56;N;null;8.000,00;8.000,00;null;Fallimento liq. coatta;2004;24/05/2010;null;RETE IDRICA FASCIA COSTIERA;QUARTU SANT'ELENA;39.2266908470827;9.29277619571064
Regione Sardegna;H47H08000790002;Regionale;Comune di Sestu;80004890929;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;MANUTENZIONE STRAORDINARIA;Regionale;Lavori per l'adeguamento funzionale di marciapiedi e sistemazione strade interne al centro abitato (via Ottaviano Augusto - Via Costituzione - Via Cagliari e altre);LAVORI PER L'ADEGUAMENTO FUNZIONALE DI MARCIAPIEDI E SISTEMAZIONE STRADE;Mq;750,00;1;STRADALI;13;STRADE REGIONALI, PROVINCIALI E COMUNALI;null;No;380.000,00;237.135,60;171.045,34;Si;150.000,00;44,18;N;null;380,00;380,00;Regionale;Fallimento liq. coatta;2008;13/09/2010;null;LAVORI PER L'ADEGUAMENTO FUNZIONALE DI MARCIAPIEDI E SISTEMAZIONE STRADE INTERNE AL CENTRO ABITATO - (VIA OTTAVIANO AUGUSTO - VIA COSTITUZIONE - VIA CAGLIARI E ALTRE);VIA OTTAVIANO AUGUSTO - COSTITUZIONE - CAGLIARI E ALTRE;39.3158886772818;9.08327616270935
Regione Sardegna;B83G02000500005;Regionale;Comune di Sassari - Settore Lavori Pubblici e Manutenzione Patrimonio Comunale;239740905;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Concessione progettazione costruzione e gestione dell'ampliamento del cimitero in regime di Project Financing;CONCESSIONE DI PROGETTAZIONE DEFINITIVA ED ESECUTIVA, COSTRUZIONE E SUCCESSIVA GESTIONE E MANUTENZIONE DELL'AMPLIAMENTO DEL CIMITERO COMUNALE ? SAN PAOLO?, CON ANNESSI SERVIZI, SISTEMAZIONE DELLA VIABILIT?, PARCHEGGI ED AREE VERDI;ne;21.803.796,40;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;96;CIMITERI;45215400-1;No;38.525.780,00;30.096.045,00;8.292.248,60;Si;21.803.796,40;15,98;N;null;39.780,00;39.780,00;Altro;Fallimento liq. coatta;2002;06/03/2014;null;CIMITERO SAN PAOLO;VIALE PORTO TORRES 12;40.7446841115079;8.36413613776805
Regione Sardegna;F29J13000210007;Regionale;Consorzio di gestione del Parco naturale regionale del Monte Arci;735200958;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;Completamento di una struttura polifunzionale da destinare a sede del Parco naturale del Monte Arci con sezione didattica ??? informativa ??? espositiva, sala conferenze e punto d???incontro culturale.;COMPLETAMENTO STRUTTURA POLIFUNZIONALE DA DESTINARE A SEDE DEL PARCO NATURALE DEL MONTE ARCI CON SEZIONE DIDATTICA, INFORMATIVA, ESPOSITIVA, SALA CONFERENZE E PUNTO D'INCONTRO CULTURALE;Mq;584,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45400000-1;No;690.000,00;499.659,00;0,00;Si;690.000,00;0;N;null;690,00;690,00;Regionale,Altro;Mancanza fondi;2013;05/11/2013;null;COMPLETAMENTO STRUTTURA POLIFUNZIONALE DA DESTINARE A SEDE DEL PARCO NATURALE DEL MONTE ARCI CON SEZIONE DIDATTICA, INFORMATIVA, ESPOSITIVA, SALA CONFERENZE E PUNTO D'INCONTRO CULTURALE;VIA MONTE ARCI;39.7549356414038;8.74394586585214
Regione Sardegna;H36D06000060006;Regionale;COMUNE DI ARZACHENA;82000900900;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;Realizzazione parcheggi a mare - Romazzino, Porto Paglia, Pevero e Imbalcatioggjiu;COMPLETAMENTO DI AREE PK A SERVIZIO DELLE COSTIERE;npa;430,00;5;TRASPORTO URBANO;157;SISTEMI DI PARCHEGGIO;45223300-9;No;508.309,72;508.309,72;0,00;Si;508.309,72;0;N;null;508,31;508,31;Regionale,Comunale;Soprav. Nuove norme,Fallimento liq. coatta;2006;15/11/2013;null;COMPLETAMENTO PK PORTO PAGLIA, PEVERO, ROMAZZINO E IMBALCATOGGJIU.;VARIE LOCALIT?;41.0907422913861;9.41124828146312
Regione Sardegna;C26D03000090006;Regionale;comune di la maddalena;82004370902;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;RECUPERO;Regionale;REALIZZAZIONE ORTO BOTANICO;REALIZZAZIONE ORTO BOTANICO ISOLA DI CAPRERA;Mq;6.238,00;11;OPERE DI PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;118;RECUPERO E PROTEZIONE DI SITI NATURALI E RURALI;null;No;520.561,67;353.814,48;244.131,99;No;null;69;N;null;520,56;520,56;null;Cause tecniche;2003;14/11/2013;null;ORTO BOTANICO CAPRERA;CAPRERA;41.2271895303378;9.42108803705841
Regione Sardegna;E29D04000100001;Regionale;COMUNE DI SENNORI;80003910900;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;P.O.R. Sardegna 2000/2006 ??? Misura 5.1 Politiche per le Aree Urbane - P.I.T. 2001. Parco Urbano Attrezzato. Det. n. 89/CS del 22.03.2004. LAVORI DI COSTRUZIONE DI UN IMPIANTO SPORTIVO POLIVALENTE PER IL CALCIO E L???ATLETICA LEGGERA. DITTA EUROTECK GROUP S.R.L.;REALIZZAZIONE IMPIANTO PER IL CALCIO E  L'ATLETICA LEGGERA E AMPLIAMENTO PARCO URBANO CON ATTREZZATURE PER LA SOSTA E IL RISTORO;Mq;46.022,00;12;SPORT, SPETTACOLO E TEMPO LIBERO;98;IMPIANTI SPORTIVI;null;No;2.540.000,00;1.712.725,93;1.536.579,91;Si;253.032,64;78,17;N;null;4.389,88;4.389,88;Comunale;Fallimento liq. coatta;2004;30/07/2007;null;IMPIANTO SPORTIVO POLIVALENTE E PARCO URBANO;TERRITORIO COMUNALE;40.8005462665454;8.62256161615676
Regione Sardegna;F33E06000090002;Regionale;Comune di Turri;82001010923;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;CENTRO SERVIZI IN LOCALITA??? ???MOLINO???.;Centro servizi in localit??? Molino;Mq;400,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;998;ALTRE INFRASTRUTTURE;45200000-9;No;535.465,00;345.465,00;345.465,00;Si;190.000,00;64,52;null;null;345,47;345,47;Regionale;Mancanza fondi;2006;14/12/2006;15/09/2014;null;null;39.7030151230152;8.92253136671113
Regione Sardegna;H89G13000230005;Regionale;Azienda Ospedaliero Universitaria di Sassari;2268260904;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;EDIFICIO DELLE CHIRURGIE*VIALE SAN PIETRO 43*RISANAMENTO CONSERVATIVO E RIQUALIFICAZIONE DI UNA PARTE DEI PIANI SEMINTERRATO E TERRA DEGLI EDIFICI DELLE CHIRURGIE DA DESTINARE AL REPARTO DI RIANIMAZIONE E TERAPIA  INTENSIVA;RISANAMENTO CONSERVATIVO E RIQUALIFICAZIONE DI UNA PARTE DEI PIANI SEMINTERRATO E TERRA DEGLI EDIFICI DELLE CHIRURGIE DA DESTINARE AL REPARTO DI RIANIMAZIONE E TERAPIA  INTENSIVA;Mq;1.634,00;30;SANITARIE;111;STRUTTURE OSPEDALIERE;45450000-6;No;2.200.000,00;1.627.029,38;1.201.993,17;null;null;73,88;N;null;1.878,48;1.878,48;Altro;Fallimento liq. coatta;2013;12/07/2013;null;EDIFICIO DELLE CHIRURGIE;VIALE SAN PIETRO 43;40.7446841115079;8.36413613776805
Regione Sardegna;G87J06000100002;Regionale;COMUNE DI ORGOSOLO- UFFICIO TECNICO;93002110919;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;INTERVENTO PER L'ERADICAZIONE DELLE PESTI SUINE E DELLA TRICHINELLOSI NELLE TERRE PUBBLICHE DI ORGOSOLO;L'INTERVENTO DI PROGETTO, CONSISTE NELLA DELIMITAZIONE DI UN'AREA ALL'INTERNO DELLA QUALE SARANNO INDIVIDUATI I LOTTI ATTREZZATI, DA DESTINARSI ALLO SVOLGIMENTO DELLE VARIE FASI DI ALLEVAMENTO DEI SUINI;Ml;3.000,00;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;999;ALTRE INFRASTRUTTURE PER ATTREZZATURE DI AREE PRODUTTIVE;null;No;439.429,00;287.182,00;207.100,00;null;null;72,11;N;null;439,43;439,43;Regionale;Cause tecniche;2006;09/12/2008;null;INTERVENTO PER L'ERADICAZIONE DELLA PESTE SUINA E DELLA TRICHINOSI NELLE TERRE PUBBLICHE DI ORGOSOLO;"LOCALITA' ""SIRILO'""";40.177481307606;9.38535389251602
Regione Sardegna;B73G03000000002;Regionale;Comune di San Sperate;1423040920;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;ALTRO;Regionale;LAVORI DI REALIZZAZIONE PARCO URBANO PIXINORTU;LAVORI DI REALIZZAZIONE PARCO URBANO PIXINORTU;Mq;121.053,00;11;OPERE DI PROTEZIONE, VALORIZZAZIONE E FRUIZIONE DELL'AMBIENTE;122;PARCHI E RISERVE PROTETTE;45200000-9;No;403.800,76;259.745,56;256.791,19;Si;130.000,00;65,89;null;null;455,00;455,00;Regionale;Fallimento liq. coatta;2003;15/04/2004;null;null;null;39.3525204060887;9.01361260756985
Regione Sardegna;J53G04000290002;Regionale;Comune di Serri;81000070912;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;Impianti sportivi - palestra;COSTRUZIONE DI UNA PALESTRA POLIVALENTE NELL'AREA SPORTIVA DI SERRI;nu;150.000,00;12;SPORT, SPETTACOLO E TEMPO LIBERO;98;IMPIANTI SPORTIVI;null;No;162.606,00;162.606,00;139.076,00;Si;50.000,00;65,41;N;null;162,61;162,61;Regionale;Mancanza fondi;2004;27/04/2016;null;PROGETTO PER LA COSTRUZIONE DI UNA PALESTRA POLIVALENTE NELL'AREA SPORTIVA DI SERRI;VIA ELEONORA D'ARBOREA;39.704684276634;9.1538241362188
Regione Sardegna;E25G11000010002;Regionale;COMUNE DI SENNORI;80003910900;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;P.O.R. Sardegna 2000/2006 ??? Misura 5.1 Politiche per le Aree Urbane - P.I.T. 2001. Parco Urbano Attrezzato. Det. n. 89/CS del 22.03.2004. Opere complementari di completamento;LAVORI DI REALIZZAZIONE DI UN PARCO URBANO ATTREZZATO. OPERE COMPLEMENTARI DI COMPLETAMENTO;Mq;61.515,75;12;SPORT, SPETTACOLO E TEMPO LIBERO;999;ALTRE STRUTTURE RICREATIVE;null;No;745.000,00;526.089,47;478.752,37;Si;216.703,70;64,45;N;null;745,00;745,00;Regionale;Fallimento liq. coatta;2011;15/03/2011;null;PARCO URBANO;SU LOTTO;40.8005462665454;8.62256161615676
Regione Sardegna;I13G09000070006;Regionale;Comune di Giave;256990904;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;RISTRUTTURAZIONE;Regionale;L.R. 21/04/2005 n. 07, art. 37 comma 3- Disposizioni a favore degli Enti Locali . Finanziamenti ai comuni con meno di 3.000 abitanti per il reperimento e la ristrutturazione di fabbricati da destinare alle attivit??? del volontariato , della solidariet??? e del tempo libero e dell???aggregazione sociale e giovanile. REALIZZAZIONE CENTRO DI ANIMAZIONE E VOLONTARIATO POLIFUNZIONALE;RISTRUTTURAZIONE EDILIZIA E REALIZZAZIONE IMPIANTI IDRICO-FOGNARIO ED ELETTRICO;Mq;100,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;null;No;260.000,00;160.000,00;160.000,00;Si;100.000,00;61,54;N;null;150,00;150,00;Regionale,Comunale;Mancanza fondi,Cause tecniche,Fallimento liq. coatta;2009;10/11/2010;null;FABBRICATO CORSO REPUBBLICA GIAVE;CORSO REPUBBLICA 42/C;40.4638419562716;8.7240728302758
